latitude,longitude,tovr
-31.04,152.84,24.71
-31.02,152.99,14.48
-31.4,152.88,21.28
-31.35,152.86,20.09
-31.35,152.87,34.19
-31.29,152.9,18.99
-31.38,152.92,19.45
-31.43,152.85,26.03
-31.02,152.91,34.32
-31.46,152.65,20.4
-31.47,152.65,15.53
-31.43,152.76,19.54
-31.44,152.77,15.47
-31.46,152.6,14.92
-31.45,152.59,21.17
-31.44,152.57,27.92
-31.45,152.58,16.09
-31.48,152.62,14.65
-31.43,152.67,18.48
-31.4,152.66,20.87
-31.4,152.64,19.75
-31.4,152.63,26.15
-31.42,152.74,10.93
-31.42,152.76,14.09
-31.39,152.83,27.67
-31.39,152.83,37.88
-31.39,152.83,26.32
-31.39,152.82,43.17
-31.39,152.83,23.37
-31.38,152.83,23.77
-31.39,152.83,30.45
-31.39,152.83,18.42
-31.39,152.83,37.88
-31.39,152.82,41.66
-31.38,152.82,41.17
-31.2,152.86,18.21
-31.19,152.85,16.76
-31.14,152.81,19.3
-31.14,152.8,20.28
-31.15,152.78,22.79
-31.24,152.73,30.23
-31.15,152.68,31.76
-31.13,152.66,25.21
-31.09,152.75,13.14
-31.29,152.77,11.93
-31.07,152.96,22.66
-31.03,152.81,13.12
-31.3,152.88,27.73
-31.46,152.85,14.92
-31.3,152.85,21.54
-31.19,152.94,21.84
-31.06,153.04,21.17
-31.14,152.98,21.44
-31.1,152.72,25.19
-31.03,152.65,14.24
-31.08,152.69,13.78
-31.15,152.92,27.99
-31.17,152.94,20.81
-31.22,152.9,21.79
-31.16,152.91,23.46
-31.29,152.57,31.43
-31.29,152.56,26.11
-31.28,152.56,31.7
-31.29,152.54,37.81
-31.29,152.51,31.8
-31.06,152.58,30.82
-31.05,152.57,33.67
-31.03,152.55,30.45
-31.06,152.55,35.6
-31.24,152.51,26.96
-31.22,152.52,37.24
-31.21,152.52,48.81
-31.21,152.54,29.55
-31.2,152.55,27.12
-31.05,152.91,46.37
-31.21,152.56,31.22
-31.23,152.57,24.97
-31.21,152.57,32.31
-31.2,152.6,30.39
-31.28,152.75,15.8
-31.03,152.94,13.67
-31.3,152.74,15.64
-31.18,152.67,24.17
-31.29,152.67,13.84
-31.42,152.71,11.63
-31.28,152.86,23.21
-31.26,152.94,23.1
-31.07,152.77,20.03
-31.01,152.72,13.51
-31.06,152.73,18.22
-31.46,152.75,14.8
-31.17,152.97,21.99
-31.13,153.0,9.41
-31.1,153.02,17.85
-31.1,153.01,21.79
-31.05,152.95,14.88
-31.07,152.98,21.42
-36.25,149.11,20.71
-36.18,149.12,16.7
-36.12,149.12,35.52
-36.13,149.14,16.65
-36.11,149.13,29.08
-36.11,149.06,16.09
-36.11,149.01,20.76
-36.11,149.07,14.21
-36.11,149.09,15.44
-36.1,149.08,40.48
-36.07,149.08,31.61
-36.24,149.11,5.03
-36.23,149.07,18.76
-36.22,149.06,38.88
-36.2,149.06,39.48
-36.18,149.08,19.75
-36.2,149.03,15.75
-36.09,149.2,21.12
-36.08,149.23,20.25
-36.07,149.24,17.54
-36.06,149.28,20.17
-36.01,149.32,22.99
-36.01,149.34,21.99
-36.01,149.35,13.08
-36.03,149.35,21.78
-36.02,149.44,19.77
-36.04,149.39,33.11
-36.08,149.44,11.79
-36.04,149.48,20.37
-36.05,149.02,19.84
-36.1,149.13,38.14
-36.11,149.12,23.07
-36.11,149.11,21.37
-36.09,149.13,29.82
-36.17,149.09,21.3
-36.07,149.12,24.5
-36.08,149.16,17.5
-36.11,149.16,44.51
-36.08,149.06,24.72
-36.08,149.05,20.63
-36.06,149.05,26.04
-36.04,149.06,17.93
-36.17,149.09,21.34
-36.03,149.05,18.82
-36.03,149.05,19.81
-36.02,149.1,17.59
-36.02,149.07,16.37
-36.02,149.07,15.44
-36.02,149.08,33.33
-36.02,149.07,26.64
-36.03,149.07,30.62
-36.2,149.26,18.04
-36.17,149.08,20.54
-36.21,149.27,26.15
-36.19,149.28,25.21
-36.22,149.35,27.63
-36.11,149.06,16.09
-36.2,149.35,18.0
-36.22,149.38,22.95
-36.22,149.39,22.09
-36.11,149.05,38.98
-36.22,149.43,40.18
-36.18,149.47,27.99
-36.18,149.48,23.59
-36.18,149.5,24.03
-36.18,149.48,22.85
-36.16,149.47,21.85
-36.13,149.26,40.28
-36.14,149.26,16.54
-36.13,149.25,26.92
-36.14,149.24,20.82
-36.15,149.24,19.79
-36.15,149.29,13.57
-36.16,149.3,13.98
-36.26,149.04,17.04
-36.29,149.03,16.51
-36.26,149.16,25.1
-36.31,149.22,22.49
-36.34,149.24,21.01
-36.37,149.19,24.14
-36.44,149.16,23.61
-36.4,149.22,24.53
-36.28,149.1,44.59
-36.31,149.12,18.85
-36.31,149.12,20.77
-36.31,149.13,18.23
-36.38,149.02,22.65
-36.45,149.02,19.11
-36.47,149.0,14.6
-36.34,149.14,25.61
-36.43,149.12,14.25
-36.05,149.02,17.72
-36.44,149.12,17.98
-36.5,149.07,24.05
-36.5,149.06,32.19
-36.39,149.28,20.39
-36.45,149.32,28.33
-36.46,149.33,25.07
-36.29,149.3,22.76
-36.3,149.3,44.56
-36.29,149.32,20.88
-36.15,149.48,40.16
-36.12,149.49,27.19
-36.12,149.48,19.04
-36.33,149.49,38.31
-36.23,149.1,18.46
-36.23,149.09,15.72
-36.09,149.06,25.72
-36.19,149.12,30.69
-36.19,149.11,20.77
-36.18,149.21,21.38
-36.16,149.19,20.42
-36.16,149.2,21.24
-36.17,149.19,48.54
-36.18,149.18,37.18
-36.18,149.17,21.3
-36.2,149.19,20.32
-36.48,149.46,28.04
-36.07,149.07,32.88
-36.09,149.21,17.29
-36.04,149.23,18.11
-36.06,149.08,27.04
-36.03,149.22,22.04
-36.07,149.21,22.73
-36.22,149.06,30.54
-36.22,149.06,39.63
-36.18,149.08,19.75
-36.28,149.4,21.8
-36.35,149.36,37.28
-36.4,149.35,41.43
-36.18,149.29,17.35
-36.25,149.24,28.11
-36.03,149.11,12.08
-36.12,149.06,10.44
-36.16,149.07,20.04
-36.16,149.07,18.25
-36.16,149.05,16.11
-36.16,149.05,27.84
-36.24,149.09,22.32
-36.44,149.3,18.42
-32.5,152.22,25.53
-32.5,152.22,23.24
-32.51,152.19,16.71
-32.51,152.2,17.57
-32.59,152.02,14.86
-32.77,152.05,16.42
-32.55,152.02,19.21
-32.73,152.13,17.17
-32.74,152.17,0.32
-32.74,152.17,0.23
-32.77,152.01,4.46
-32.53,152.11,5.08
-32.62,152.15,31.0
-32.57,152.15,23.1
-32.59,152.07,20.12
-32.59,152.05,15.34
-32.54,152.02,7.21
-32.54,152.25,12.12
-32.56,152.26,24.71
-32.74,152.11,16.87
-32.77,152.11,0.03
-32.67,152.15,15.33
-32.5,152.34,10.44
-32.5,152.34,9.82
-32.5,152.24,44.27
-32.5,152.25,49.41
-32.56,152.29,22.0
-32.58,152.25,17.65
-32.52,152.21,22.76
-32.56,152.25,10.64
-32.5,152.23,19.92
-32.5,152.22,21.14
-32.5,152.28,20.51
-32.79,151.94,18.84
-32.8,151.94,19.99
-32.55,152.01,14.98
-32.55,152.01,11.71
-32.76,152.16,10.06
-32.5,152.33,18.34
-32.52,152.32,21.23
-32.68,152.1,4.22
-32.67,152.04,4.32
-32.6,152.11,10.98
-32.77,151.88,16.39
-32.5,152.23,26.41
-32.5,152.23,28.04
-30.94,152.85,21.78
-30.99,152.77,16.97
-30.92,152.72,23.01
-30.9,152.79,30.24
-30.9,152.75,29.99
-30.9,152.7,12.17
-30.94,152.68,20.2
-30.91,152.62,15.68
-30.8,152.96,27.53
-30.8,152.96,27.01
-30.8,152.93,31.34
-30.56,152.78,26.5
-30.55,152.78,29.89
-30.55,152.78,42.93
-30.58,152.88,29.02
-30.56,152.88,34.8
-30.91,152.84,24.42
-30.77,152.85,23.15
-30.71,152.69,25.74
-30.64,152.84,25.2
-30.63,152.79,29.68
-30.66,152.84,17.01
-30.87,152.68,48.2
-30.87,152.71,26.94
-30.87,152.71,28.88
-30.86,152.73,26.71
-30.73,152.88,12.18
-30.65,152.98,22.64
-30.66,152.94,16.59
-30.77,152.91,11.74
-30.77,152.89,14.49
-30.84,152.65,24.22
-30.81,152.71,13.37
-30.79,152.7,16.39
-30.63,152.61,34.62
-30.62,152.6,35.33
-30.57,152.57,32.68
-30.54,152.54,29.56
-30.55,152.53,29.6
-30.57,152.71,23.04
-30.57,152.75,9.35
-30.64,152.85,15.94
-30.82,152.83,14.99
-30.74,152.78,14.97
-30.7,152.82,16.7
-30.69,152.8,13.73
-30.73,152.73,28.07
-30.7,152.54,39.49
-30.78,152.65,13.26
-30.86,152.99,14.01
-30.6,152.8,11.85
-30.85,152.85,19.71
-30.92,152.99,21.03
-30.93,153.05,22.29
-30.93,153.05,22.88
-30.89,152.98,19.94
-30.83,152.96,41.75
-30.83,152.96,20.89
-30.88,153.02,15.89
-30.94,152.92,16.23
-30.92,152.98,16.68
-30.72,152.89,14.61
-30.9,152.96,21.97
-30.66,152.92,32.91
-30.94,153.01,16.98
-30.98,152.98,13.91
-30.88,153.02,16.97
-30.98,152.9,25.61
-30.98,152.91,14.37
-30.96,152.95,19.14
-30.98,152.66,15.52
-30.98,152.65,10.23
-30.98,152.65,7.23
-30.93,152.62,11.44
-30.92,152.58,14.66
-30.62,152.97,13.88
-30.85,152.55,8.23
-30.68,152.71,16.82
-30.63,152.66,27.73
-30.92,152.86,22.33
-30.68,152.9,30.21
-30.9,153.04,35.58
-30.7,152.97,23.17
-30.79,152.96,32.82
-30.81,152.93,31.31
-30.59,152.98,25.65
-30.58,152.97,11.62
-30.91,153.06,17.93
-30.92,153.06,18.46
-30.6,152.95,12.25
-30.6,152.96,28.84
-30.78,152.94,26.17
-30.78,152.95,28.59
-30.78,152.96,36.31
-30.79,152.94,30.71
-30.8,152.93,33.83
-30.81,152.96,27.57
-30.82,152.92,24.43
-30.83,152.95,17.06
-30.79,152.93,32.1
-30.79,152.93,30.41
-30.98,152.83,12.83
-30.93,152.85,21.43
-31.84,152.62,51.88
-31.54,152.69,20.25
-31.54,152.69,18.67
-31.54,152.69,13.53
-31.54,152.69,18.14
-31.87,152.64,32.02
-31.85,152.67,25.68
-31.88,152.61,31.69
-31.81,152.64,9.98
-31.65,152.78,31.11
-31.65,152.78,33.31
-31.7,152.73,18.99
-31.69,152.7,35.84
-31.74,152.6,28.21
-31.93,152.58,24.59
-31.94,152.57,16.34
-31.87,152.58,16.57
-31.91,152.51,13.66
-31.95,152.58,40.69
-31.92,152.59,28.32
-31.84,152.73,38.18
-31.61,152.5,13.54
-31.6,152.51,21.34
-31.85,152.56,25.62
-31.84,152.59,64.85
-31.77,152.69,43.63
-31.81,152.66,38.03
-31.53,152.65,28.16
-31.82,152.65,23.85
-31.83,152.56,33.25
-31.55,152.84,23.24
-31.56,152.83,32.08
-31.51,152.81,29.8
-31.51,152.8,31.58
-31.57,152.83,16.65
-31.57,152.83,14.26
-31.52,152.78,29.65
-31.52,152.78,24.69
-31.53,152.8,22.06
-31.54,152.78,24.96
-31.55,152.81,19.28
-31.58,152.8,23.03
-31.58,152.78,20.62
-31.55,152.78,41.58
-31.75,152.71,19.18
-31.77,152.73,14.49
-31.67,152.57,34.44
-31.8,152.6,19.09
-31.63,152.77,34.34
-31.73,152.68,13.59
-31.59,152.73,30.14
-31.69,152.66,35.04
-31.68,152.65,35.82
-31.68,152.67,31.08
-31.63,152.7,14.3
-31.51,152.66,59.16
-31.52,152.87,28.62
-31.7,152.78,22.72
-31.74,152.79,30.58
-31.81,152.72,24.85
-31.82,152.67,28.99
-31.82,152.7,42.5
-31.6,152.74,14.03
-31.58,152.66,40.4
-31.57,152.69,21.02
-31.6,152.71,19.79
-31.64,152.69,17.45
-31.63,152.71,2.14
-31.52,152.74,19.14
-31.53,152.7,17.6
-31.53,152.7,9.71
-31.53,152.71,19.61
-31.51,152.62,16.15
-31.54,152.64,18.99
-31.54,152.61,20.75
-31.56,152.61,23.56
-31.57,152.6,19.79
-31.57,152.59,20.14
-31.51,152.61,16.34
-31.54,152.73,13.82
-31.58,152.73,20.75
-31.59,152.73,14.77
-31.5,152.59,17.83
-31.51,152.58,21.64
-31.51,152.53,14.93
-31.53,152.53,12.27
-31.54,152.51,18.2
-31.53,152.54,14.55
-31.57,152.53,37.16
-31.59,152.58,40.82
-31.64,152.71,0.8
-31.65,152.57,26.87
-31.66,152.6,17.95
-31.66,152.61,23.8
-31.69,152.58,33.61
-31.7,152.57,15.73
-31.68,152.54,31.91
-31.77,152.55,15.58
-31.82,152.51,16.34
-31.93,152.51,37.04
-31.9,152.61,23.83
-31.9,152.61,21.33
-31.86,152.55,23.49
-31.97,152.54,18.19
-31.95,152.52,29.03
-31.97,152.53,17.28
-31.58,152.51,32.56
-31.58,152.55,28.55
-31.6,152.79,17.4
-31.78,152.52,16.32
-31.78,152.71,21.31
-31.61,152.71,26.21
-31.52,152.16,27.73
-31.62,152.17,25.36
-31.58,152.21,23.45
-31.57,152.25,38.29
-31.64,152.26,33.26
-31.57,152.36,24.16
-31.57,152.36,26.95
-31.59,152.34,23.39
-31.62,152.37,32.79
-31.57,152.4,19.8
-31.59,152.46,18.17
-31.53,152.39,11.52
-31.56,152.4,25.77
-31.56,152.4,20.77
-31.53,152.38,15.38
-31.53,152.39,11.31
-31.53,152.39,20.45
-31.59,152.5,15.79
-31.52,152.41,16.48
-31.52,152.37,13.16
-31.52,152.43,39.64
-31.52,152.43,39.64
-31.89,152.41,12.28
-31.92,152.32,9.75
-31.81,152.44,17.52
-31.81,152.45,25.37
-31.74,152.49,10.66
-31.73,152.49,24.23
-31.87,152.49,11.11
-31.77,152.45,21.48
-31.74,152.48,9.51
-31.7,152.49,30.17
-31.76,152.49,20.22
-31.73,152.47,16.32
-31.71,152.47,16.21
-31.76,152.48,13.75
-31.62,152.47,26.09
-31.75,152.44,18.2
-31.85,152.34,16.74
-31.78,152.42,14.57
-31.81,152.4,10.01
-31.61,152.45,19.3
-31.82,152.41,10.66
-31.84,152.42,25.5
-31.81,152.37,35.29
-31.8,152.36,36.28
-31.81,152.38,20.7
-31.79,152.47,14.05
-31.76,152.47,12.81
-31.81,152.39,10.57
-31.83,152.4,19.51
-31.87,152.38,5.15
-31.87,152.19,23.06
-31.87,152.19,29.62
-31.86,152.21,17.83
-31.9,152.25,13.24
-31.75,152.41,25.04
-31.75,152.36,29.67
-31.8,152.35,21.54
-31.8,152.33,21.2
-31.88,152.32,18.26
-31.84,152.3,15.66
-31.57,152.37,32.61
-31.72,152.42,32.65
-31.73,152.42,23.87
-31.7,152.46,30.48
-31.87,152.17,20.28
-31.86,152.17,18.96
-31.89,152.18,25.98
-31.59,152.4,24.71
-31.89,152.18,26.99
-31.86,152.34,19.74
-31.87,152.38,34.75
-31.92,152.43,14.15
-31.9,152.43,11.69
-31.92,152.46,21.31
-31.92,152.48,18.34
-31.61,152.41,46.22
-31.89,152.41,15.2
-31.69,152.28,18.64
-31.67,152.39,40.72
-31.63,152.44,17.97
-31.79,152.21,11.3
-31.75,152.21,14.58
-31.76,152.2,12.08
-31.68,152.45,25.45
-31.68,152.45,38.43
-31.63,152.43,16.42
-31.62,152.39,25.92
-31.66,152.41,32.52
-31.64,152.42,27.87
-31.68,152.45,34.46
-31.68,152.45,27.82
-31.52,152.46,15.61
-31.51,152.48,26.94
-31.5,152.42,19.57
-31.51,152.42,18.57
-31.63,152.46,20.82
-31.52,152.44,13.87
-31.96,152.0,16.83
-31.9,152.13,19.5
-31.91,152.14,18.73
-31.9,152.11,10.05
-31.5,152.44,39.66
-31.9,152.09,11.06
-31.91,152.41,8.17
-31.95,152.3,9.51
-31.52,152.41,16.75
-31.95,152.48,14.11
-31.97,152.48,15.5
-31.96,152.19,19.29
-31.98,152.19,17.94
-31.58,152.41,28.96
-31.55,152.4,16.35
-31.97,152.24,13.45
-31.06,152.12,30.26
-31.53,152.35,20.31
-31.52,152.36,20.56
-31.62,152.29,33.32
-31.63,152.45,20.51
-31.63,152.29,17.14
-31.57,152.22,24.79
-31.57,152.17,30.97
-31.59,152.25,48.9
-31.59,152.29,24.59
-31.59,152.27,20.84
-31.59,152.26,55.71
-31.54,152.28,26.5
-31.54,152.31,39.16
-31.58,152.5,26.23
-31.63,152.21,26.31
-31.6,152.18,22.22
-31.58,152.19,32.23
-31.63,152.16,27.76
-31.6,152.17,22.56
-31.58,152.18,40.52
-31.54,152.17,26.85
-35.22,149.87,14.24
-35.26,149.77,16.78
-35.31,149.84,21.94
-35.15,149.71,20.29
-35.16,149.71,35.89
-35.0,149.85,16.62
-35.05,149.95,25.55
-35.49,149.9,22.22
-35.49,149.91,22.56
-35.48,149.91,20.25
-35.4,149.53,21.82
-35.47,149.6,23.32
-35.09,149.52,27.58
-35.09,149.52,31.26
-35.23,149.54,26.02
-35.28,149.79,14.57
-35.29,149.78,33.29
-35.23,149.85,37.7
-35.06,149.5,31.8
-35.31,149.73,16.71
-35.32,149.95,15.61
-35.32,149.95,17.14
-35.41,149.53,26.48
-35.21,149.88,20.99
-35.2,149.92,21.33
-35.21,149.82,15.9
-35.16,149.63,31.98
-35.16,149.63,34.37
-35.17,149.64,39.01
-35.26,149.54,20.19
-35.26,149.53,14.26
-35.38,149.63,21.73
-35.28,149.96,11.58
-35.27,149.96,16.69
-35.47,149.63,18.73
-35.24,149.79,18.35
-35.18,149.72,19.68
-35.11,149.52,31.32
-35.28,149.69,15.72
-35.1,149.52,31.32
-35.05,149.86,19.94
-35.08,149.85,15.95
-35.02,149.71,37.09
-35.04,149.57,20.75
-35.02,149.57,36.07
-35.03,149.7,31.65
-35.05,149.74,35.46
-35.05,149.74,39.92
-35.49,149.52,24.52
-35.48,149.51,20.08
-35.44,149.55,22.8
-35.43,149.6,22.48
-35.45,149.99,24.91
-35.45,149.98,25.38
-35.45,149.97,10.2
-35.45,149.97,20.3
-32.16,152.27,13.82
-32.33,152.48,8.76
-32.24,152.46,14.94
-32.47,152.41,24.97
-32.12,152.4,12.96
-32.14,152.37,9.17
-32.08,152.32,11.93
-32.07,152.3,8.9
-32.01,152.26,16.43
-32.48,152.38,8.92
-32.04,152.3,13.18
-32.08,152.31,5.59
-32.28,152.45,0.42
-32.27,152.42,18.17
-32.32,152.45,24.9
-32.32,152.45,22.65
-32.32,152.45,22.94
-32.32,152.43,23.92
-32.31,152.41,16.56
-32.34,152.42,19.06
-32.3,152.31,19.22
-32.3,152.34,14.13
-32.41,152.47,20.28
-32.39,152.44,22.18
-32.37,152.5,18.4
-32.4,152.3,23.99
-32.46,152.09,5.23
-32.29,152.26,29.26
-32.29,152.27,20.43
-32.33,152.31,19.89
-32.28,152.29,9.01
-32.24,152.28,18.94
-32.25,152.29,25.37
-32.24,152.27,20.99
-32.24,152.26,18.94
-32.24,152.26,19.99
-32.34,152.33,16.6
-32.35,152.39,25.16
-32.4,152.32,15.14
-32.4,152.32,22.0
-32.49,152.33,20.98
-32.38,152.09,15.4
-32.4,152.06,22.91
-32.32,152.11,30.13
-32.42,152.29,9.03
-32.41,152.26,25.35
-32.4,152.24,15.41
-32.41,152.16,17.48
-32.41,152.22,43.25
-32.41,152.22,42.87
-32.29,152.23,23.44
-32.43,152.19,25.01
-32.47,152.28,16.74
-32.48,152.2,13.61
-32.46,152.22,30.86
-32.47,152.2,18.16
-32.48,152.19,10.68
-32.45,152.16,14.39
-32.47,152.16,14.2
-32.48,152.16,13.05
-32.47,152.14,12.21
-32.47,152.13,17.17
-32.47,152.13,19.36
-32.49,152.12,8.18
-32.44,152.1,24.59
-32.41,152.05,21.41
-32.16,152.48,21.91
-32.39,152.05,13.23
-32.49,152.1,13.13
-32.48,152.02,13.37
-32.44,152.24,18.13
-32.47,152.25,18.86
-32.03,152.42,31.45
-32.41,152.21,11.42
-32.41,152.2,9.72
-32.02,152.46,18.18
-32.04,152.35,36.91
-32.02,152.48,12.43
-32.09,152.43,14.03
-32.16,152.28,9.14
-32.22,152.28,10.19
-32.27,152.42,12.45
-32.19,152.52,1.99
-32.34,152.45,19.52
-32.04,152.44,24.23
-32.04,152.39,11.04
-32.19,152.21,12.28
-32.39,152.42,24.37
-32.32,152.44,23.34
-32.31,152.44,24.18
-32.06,152.09,15.11
-32.06,152.12,8.68
-32.08,152.21,8.6
-32.06,152.22,12.28
-32.38,152.06,23.15
-32.38,152.15,22.04
-32.34,152.12,34.03
-32.33,152.12,30.0
-32.06,152.27,13.91
-32.1,152.23,10.57
-32.12,152.22,9.24
-32.15,152.2,10.31
-32.2,152.53,51.5
-32.19,152.22,9.11
-32.21,152.23,19.32
-32.23,152.31,11.18
-32.19,152.25,16.87
-32.29,152.34,18.87
-32.42,152.03,11.31
-32.47,152.0,12.49
-32.38,152.03,16.31
-32.37,152.06,24.74
-32.35,152.02,16.79
-32.35,152.07,29.07
-32.29,152.09,21.32
-32.28,152.08,22.34
-32.41,152.14,23.48
-32.4,152.13,32.22
-32.17,152.05,24.04
-32.23,152.1,64.49
-32.22,152.1,38.2
-32.36,152.18,13.25
-32.21,152.55,22.07
-32.33,152.23,22.3
-32.31,152.2,22.22
-32.37,152.22,24.68
-32.22,152.54,15.54
-32.39,152.18,16.86
-32.35,152.51,13.21
-32.09,152.52,9.97
-32.38,152.19,12.77
-32.17,152.09,17.64
-32.17,152.1,20.63
-32.36,152.18,13.96
-32.46,152.09,5.38
-32.35,152.07,24.71
-32.41,152.22,14.93
-32.0,152.37,13.08
-32.18,152.29,11.59
-32.34,152.12,30.53
-32.04,152.14,22.34
-32.07,152.14,17.53
-32.07,152.14,24.88
-32.13,152.37,17.79
-32.42,152.07,20.11
-32.42,152.07,17.25
-32.04,152.53,23.02
-32.06,152.53,26.53
-32.08,152.49,22.08
-32.4,152.23,14.04
-32.0,152.42,22.22
-32.4,152.24,11.18
-32.16,152.37,9.08
-32.02,152.44,21.07
-32.11,152.4,12.72
-32.08,152.48,11.28
-32.06,152.43,14.58
-32.01,152.36,18.32
-32.01,152.38,25.41
-32.03,152.39,9.3
-32.0,152.42,19.21
-32.1,152.28,16.48
-32.11,152.26,13.96
-28.31,153.33,17.0
-28.43,153.18,8.72
-28.37,153.14,11.92
-28.45,153.15,29.38
-28.46,153.17,27.22
-28.41,153.03,34.72
-28.37,153.16,15.06
-28.49,153.01,13.82
-28.48,153.31,28.43
-28.47,153.34,26.95
-28.38,153.36,27.73
-28.4,153.56,28.99
-28.35,153.2,16.21
-28.35,153.14,24.72
-28.4,153.29,33.02
-28.35,153.16,27.46
-28.31,153.39,21.53
-28.29,153.41,20.04
-28.4,153.56,29.23
-28.28,153.43,18.09
-28.31,153.4,26.06
-28.37,153.53,25.39
-28.31,153.29,14.59
-28.25,153.37,24.74
-28.28,153.37,17.35
-28.28,153.37,21.04
-28.45,153.44,22.67
-28.46,153.47,22.06
-28.45,153.03,11.14
-28.41,153.4,20.51
-28.44,153.26,23.64
-28.48,153.14,38.37
-28.35,153.53,23.63
-28.36,153.51,17.14
-28.31,153.54,20.48
-28.25,153.56,31.85
-28.32,153.24,24.54
-28.29,153.2,18.68
-28.23,153.45,17.39
-28.4,153.46,25.74
-28.29,153.33,11.29
-28.29,153.33,13.88
-28.28,153.27,20.82
-28.28,153.24,28.14
-28.46,153.54,11.84
-28.44,153.53,23.31
-28.44,153.41,24.75
-28.24,153.47,15.98
-28.23,153.44,15.93
-28.34,153.46,19.27
-28.44,153.24,26.21
-28.44,153.22,28.01
-28.39,153.22,24.98
-28.43,153.26,27.28
-28.4,153.3,30.24
-28.39,153.33,26.87
-28.38,153.35,28.33
-28.41,153.23,30.03
-28.28,153.26,25.43
-28.34,153.21,13.06
-28.35,153.33,9.46
-36.77,149.52,27.35
-36.77,149.51,28.84
-30.36,152.51,20.15
-30.35,152.68,22.38
-30.38,152.69,22.53
-30.42,152.8,16.26
-30.41,152.86,17.18
-30.44,152.87,11.26
-30.42,152.78,22.67
-30.09,152.95,22.06
-30.47,152.99,21.62
-30.46,152.92,17.14
-30.43,153.0,22.17
-30.36,152.97,24.83
-30.31,152.98,12.92
-30.0,152.8,15.71
-30.38,152.9,21.53
-30.31,152.72,22.78
-30.31,152.74,28.72
-30.16,152.58,22.68
-30.0,152.8,21.69
-30.0,152.82,11.27
-30.01,152.82,11.43
-30.0,152.84,22.32
-30.04,152.93,27.25
-30.36,152.89,12.17
-30.44,152.87,15.46
-30.04,152.93,22.94
-30.38,152.83,32.63
-30.04,152.95,22.21
-30.04,152.94,21.26
-30.1,152.72,24.98
-30.29,152.94,32.84
-30.13,152.52,30.22
-30.14,152.53,39.66
-30.19,152.69,26.09
-30.0,152.79,16.28
-30.12,152.62,25.5
-30.43,152.97,22.5
-30.46,152.89,24.69
-30.03,153.0,17.5
-30.3,152.88,26.13
-30.37,152.88,25.3
-30.05,152.95,18.72
-30.05,153.0,20.33
-30.08,152.95,19.6
-30.04,152.95,24.07
-30.11,152.92,27.23
-30.11,152.91,28.27
-30.01,152.77,21.27
-30.01,152.77,19.8
-30.16,152.89,27.62
-30.15,152.88,30.36
-30.08,152.99,12.86
-30.07,152.63,28.96
-30.27,152.62,30.13
-30.27,152.64,25.97
-30.25,152.6,38.29
-30.26,152.64,53.71
-30.28,152.67,20.05
-30.24,152.69,25.5
-30.06,152.94,14.33
-30.28,152.67,18.01
-30.37,152.67,22.61
-30.14,152.89,19.17
-30.36,152.65,19.03
-30.35,152.65,25.12
-35.26,149.26,31.52
-35.2,149.27,37.12
-35.02,149.27,9.06
-35.02,149.11,25.45
-35.46,149.21,25.98
-35.41,149.23,44.34
-35.2,149.39,40.59
-35.15,149.48,29.34
-35.15,149.48,13.28
-35.15,149.48,12.26
-35.2,149.49,16.58
-35.2,149.44,41.11
-35.22,149.45,42.47
-35.19,149.4,66.78
-35.19,149.4,84.72
-35.19,149.32,12.25
-35.11,149.08,44.38
-35.11,149.09,15.67
-35.09,149.07,27.18
-35.04,149.01,37.42
-35.46,149.04,12.37
-35.48,149.03,12.79
-35.39,149.23,8.24
-35.36,149.42,53.69
-35.38,149.42,39.87
-35.02,149.27,12.57
-35.02,149.26,20.58
-35.02,149.26,21.04
-35.11,149.38,31.16
-35.11,149.38,16.86
-35.44,149.4,28.1
-35.44,149.4,23.68
-35.43,149.4,35.55
-35.32,149.18,12.27
-35.32,149.18,9.51
-35.49,149.04,11.22
-35.49,149.04,7.0
-35.48,149.22,35.86
-35.33,149.11,22.99
-35.32,149.11,23.7
-35.43,149.03,16.69
-35.36,149.26,27.0
-35.42,149.47,10.48
-35.41,149.45,21.58
-35.4,149.42,36.14
-35.46,149.22,40.88
-35.01,149.48,35.34
-35.0,149.47,25.1
-35.41,149.26,19.52
-35.42,149.25,13.7
-35.42,149.25,14.83
-35.44,149.2,14.42
-35.38,149.24,21.69
-35.39,149.24,6.86
-35.39,149.24,6.14
-35.45,149.46,10.84
-35.25,149.44,20.59
-35.27,149.43,23.23
-35.23,149.4,30.12
-35.46,149.02,19.33
-35.2,149.16,4.86
-35.2,149.16,4.6
-35.19,149.15,4.56
-35.22,149.15,15.18
-35.29,149.19,31.26
-35.32,149.22,18.05
-35.19,149.35,35.85
-31.24,150.8,2.15
-31.24,150.8,2.68
-31.5,150.74,2.35
-31.06,150.87,3.09
-31.06,150.84,33.76
-31.05,150.83,59.77
-31.07,150.59,37.54
-31.18,150.8,2.46
-31.18,150.79,2.49
-31.18,150.8,1.91
-31.05,150.98,13.48
-31.05,150.98,12.1
-31.03,150.96,16.98
-31.0,150.94,10.83
-31.0,150.98,17.85
-31.01,150.95,14.16
-31.01,150.96,10.54
-31.28,150.58,2.51
-31.3,150.6,2.51
-31.3,150.6,2.35
-31.04,150.91,18.05
-31.07,150.99,14.8
-31.02,150.91,41.31
-31.16,150.71,2.07
-31.06,150.52,4.61
-31.06,150.52,3.98
-31.06,150.53,3.01
