latitude,longitude,tovr
-11.81,14.38,7.65
-10.99,14.38,52.31
-13.18,14.41,21.97
-11.69,14.41,20.63
-11.46,14.44,8.05
-10.99,14.45,41.09
-11.7,14.47,39.11
-11.69,14.49,34.4
-13.21,14.5,15.66
-7.91,14.51,44.74
-11.0,14.51,5.77
-11.76,14.51,52.99
-12.02,14.51,11.76
-10.0,14.53,13.23
-10.98,14.57,19.37
-10.04,14.59,59.8
-13.45,14.6,23.2
-13.29,14.61,13.49
-13.44,14.61,30.63
-13.32,14.62,14.52
-13.37,14.63,46.8
-13.19,14.64,24.39
-7.73,14.64,75.84
-10.02,14.64,11.37
-10.93,14.64,12.72
-9.84,14.66,24.93
-13.23,14.67,37.94
-7.22,14.67,82.01
-13.3,14.7,9.77
-9.99,14.73,12.58
-7.71,14.76,51.45
-10.39,14.76,7.11
-10.73,14.81,15.43
-13.48,14.87,13.98
-9.82,14.88,28.63
-7.14,14.9,37.2
-9.9,14.91,33.71
-9.84,14.93,8.05
-7.56,14.93,104.82
-7.19,14.95,96.23
-7.36,15.0,64.63
-7.21,15.03,34.61
-9.77,15.08,71.43
-7.57,15.13,63.77
-7.13,15.18,43.08
-9.7,15.18,20.18
-7.83,15.19,29.34
-7.02,15.21,77.05
-7.71,15.25,105.17
-7.8,15.28,92.0
-9.99,15.38,15.01
-4.8,12.48,40.78
-4.72,12.51,37.37
-4.69,12.53,25.65
-4.86,12.57,40.8
-4.87,12.58,51.19
-4.88,12.58,25.96
-4.98,12.61,34.97
-4.57,12.65,54.46
-4.73,12.67,88.59
-4.63,12.7,68.99
-4.72,12.71,72.27
-4.72,12.72,47.43
-4.58,12.81,104.54
-4.52,12.82,99.56
-5.14,12.94,50.36
-5.05,12.96,40.25
-5.0,13.03,280.5
-4.94,13.07,28.92
-4.89,13.34,77.88
-5.05,13.36,97.95
-4.96,13.46,160.0
3.05,10.44,65.4
3.05,10.44,70.57
2.95,10.48,65.52
2.95,10.48,58.15
2.95,10.48,41.58
2.94,10.5,72.1
3.05,10.53,25.35
3.05,10.53,30.68
3.05,10.53,58.96
3.05,10.53,74.72
3.05,10.53,52.16
3.05,10.53,28.67
3.05,10.53,55.35
3.07,10.59,63.09
3.07,10.59,80.86
3.07,10.59,133.43
2.93,10.62,89.36
2.93,10.62,83.93
2.93,10.62,121.53
2.81,10.63,138.08
2.81,10.63,166.3
2.81,10.63,104.01
2.81,10.63,71.84
3.08,10.66,91.26
3.08,10.66,94.66
3.08,10.66,57.75
2.83,10.66,139.95
2.83,10.66,147.51
2.95,10.69,63.07
2.95,10.69,120.26
2.95,10.69,41.39
2.95,10.69,103.41
3.07,10.71,70.72
3.07,10.71,124.14
3.07,10.71,145.32
3.06,10.77,85.03
3.06,10.77,73.53
3.06,10.77,113.51
2.93,10.83,141.97
2.93,10.83,111.82
2.93,10.83,100.91
2.93,10.83,84.69
-0.52,10.28,64.74
0.33,11.36,44.25
0.48,11.47,103.51
1.5,11.6,92.93
1.7,11.6,40.76
1.68,11.64,88.54
1.66,11.65,141.75
2.96,10.7,69.11
2.91,10.72,111.7
2.94,10.62,75.67
3.03,10.55,153.65
2.84,10.02,137.5
3.08,10.61,62.02
2.84,10.66,146.56
3.05,10.71,68.25
2.97,10.48,40.69
2.84,10.06,87.2
3.64,10.71,141.9
3.6,10.67,21.28
3.6,10.71,8.28
2.81,10.59,106.04
2.96,10.86,110.31
2.97,10.44,65.49
3.07,10.49,44.15
2.86,10.02,95.32
2.82,10.64,74.37
2.84,10.66,122.5
3.11,10.66,31.88
3.63,10.71,79.91
2.99,10.43,54.06
3.04,10.53,32.24
3.08,10.55,63.08
3.62,10.71,53.56
2.98,10.45,19.98
3.06,10.45,58.76
3.03,10.52,27.15
3.05,10.44,70.23
2.94,10.84,110.64
2.98,10.83,94.33
2.82,10.64,141.83
2.91,10.62,120.49
3.06,10.53,45.77
3.1,10.66,101.46
3.09,10.66,59.66
3.06,10.71,134.61
3.05,10.82,84.96
3.11,10.69,151.89
2.89,10.64,104.95
2.93,10.82,146.8
2.8,10.63,171.02
3.06,10.8,74.7
3.07,10.6,70.62
3.05,10.86,113.69
3.05,10.62,86.54
2.95,10.49,70.14
3.04,10.54,52.85
-14.91,13.01,18.91
-14.2,13.09,40.52
-14.3,13.18,78.06
-14.26,13.19,37.42
-16.58,13.42,59.0
-13.96,13.44,15.27
-16.71,13.46,91.43
-13.76,13.49,8.53
-13.81,13.53,7.32
-13.84,13.68,12.46
-14.01,13.72,29.91
-13.79,13.74,8.45
-13.27,13.76,16.33
-14.3,13.99,5.19
-14.13,14.06,1.79
-16.87,14.38,72.08
-17.17,14.39,148.59
-17.11,14.4,7.88
-16.82,14.46,51.05
-16.79,14.57,44.45
-17.22,14.62,24.52
-17.36,15.01,33.75
-17.09,15.73,49.6
-17.34,15.85,9.08
-17.97,14.63,39.54
-17.47,15.48,28.18
-17.79,15.55,147.03
-17.78,15.63,70.58
-17.45,15.64,35.23
-20.28,15.89,124.81
-19.95,16.44,116.27
-19.68,17.61,98.99
-19.62,17.95,34.07
-15.17,13.3,23.94
-15.16,13.3,23.53
-15.08,13.36,27.9
-14.73,13.38,39.4
-15.05,13.39,27.96
-14.93,13.39,74.07
-14.66,13.4,30.79
-14.97,13.42,39.37
-14.98,13.43,20.3
-15.03,13.44,31.87
-14.96,13.45,1474.64
-14.98,13.46,65.99
-14.14,13.47,12.92
-14.96,13.48,76.46
-14.95,13.5,19.86
-14.93,13.51,34.56
-15.16,13.52,21.68
-15.12,13.53,12.12
-15.02,13.55,15.61
-14.32,13.56,10.98
-14.87,13.57,21.7
-14.97,13.57,6.18
-14.3,13.63,9.28
-14.21,13.63,9.1
-15.01,13.71,24.4
-14.78,13.75,20.78
-15.54,13.77,46.32
-15.46,13.77,51.71
-15.56,13.78,49.17
-15.97,13.8,36.96
-14.27,13.81,19.8
-15.89,13.82,50.44
-15.3,13.83,33.29
-15.31,13.85,44.2
-15.49,13.88,50.53
-15.76,13.92,47.19
-15.91,13.94,93.65
-15.09,14.05,25.58
-14.46,14.07,12.44
-15.96,14.1,86.13
-14.88,14.22,51.36
-14.6,14.29,31.55
-14.65,14.32,12.48
-15.06,14.36,90.66
-15.02,14.39,71.93
-15.06,14.39,36.41
-14.92,14.45,44.59
-12.36,14.51,15.94
-13.0,14.64,37.74
-12.98,14.66,39.46
-12.37,14.66,9.82
-11.59,14.67,37.92
-14.13,14.68,6.17
-12.29,14.71,27.76
-12.98,14.72,9.91
-11.68,14.72,10.68
-14.54,14.74,17.6
-14.67,14.78,36.56
-13.97,14.78,22.79
-10.22,14.8,29.54
-14.38,14.82,10.37
-12.92,14.83,7.08
-12.85,14.84,3.66
-12.91,14.84,15.17
-11.0,14.84,45.41
-14.33,14.84,10.36
-14.29,14.86,12.52
-14.79,14.87,19.06
-10.06,14.88,33.75
-11.05,14.89,13.82
-11.22,14.94,10.89
-12.37,14.94,15.58
-14.74,14.94,23.5
-14.88,14.96,16.47
-11.28,14.96,9.5
-14.37,14.97,12.5
-12.82,15.0,4.74
-10.62,15.02,20.22
-13.39,15.02,11.67
-10.62,15.03,20.05
-11.73,15.04,50.29
-13.55,15.05,18.01
-14.83,15.05,59.44
-13.87,15.06,16.85
-10.79,15.07,7.57
-11.3,15.08,40.92
-11.28,15.08,56.02
-11.18,15.09,78.12
-11.32,15.09,47.58
-14.37,15.1,20.2
-10.08,15.11,4.39
-13.85,15.12,28.23
-10.73,15.13,10.53
-13.66,15.14,13.29
-13.64,15.14,10.14
-10.13,15.16,15.84
-10.98,15.19,21.46
-9.5,15.21,27.16
-10.78,15.21,35.23
-13.3,15.21,28.52
-13.36,15.22,12.25
-11.69,15.23,9.53
-11.46,15.23,13.21
-12.94,15.23,25.14
-13.45,15.27,18.38
-10.27,15.3,7.87
-11.71,15.31,15.93
-10.61,15.33,9.51
-14.72,15.35,35.55
-10.08,15.36,77.76
-13.97,15.36,7.59
-12.14,15.4,6.11
-9.46,15.4,39.72
-11.82,15.41,23.63
-10.55,15.41,35.13
-9.35,15.41,33.44
-11.82,15.43,23.39
-10.14,15.45,11.69
-13.6,15.45,13.1
-9.36,15.45,44.04
-11.21,15.46,12.16
-13.78,15.49,3.6
-9.38,15.52,4.97
-11.3,15.56,7.54
-9.64,15.59,25.78
-12.33,15.62,6.63
-11.37,15.63,12.25
-9.34,15.63,44.52
-14.64,15.64,6.01
-13.54,15.65,6.79
-12.0,15.67,19.33
-9.6,15.68,26.97
-13.29,15.68,9.65
-9.98,15.69,5.08
-10.81,15.69,14.49
-10.79,15.7,20.47
-11.14,15.71,19.23
-11.52,15.72,20.68
-11.36,15.72,26.08
-10.1,15.72,10.37
-10.2,15.72,4.57
-11.78,15.74,15.9
-9.49,15.74,22.46
-10.62,15.74,26.22
-10.96,15.75,8.96
-12.16,15.76,5.73
-9.47,15.77,34.13
-9.39,15.78,32.13
-9.42,15.78,22.63
-11.01,15.79,10.68
-15.71,15.79,9.2
-11.29,15.79,18.22
-14.55,15.8,5.65
-9.43,15.8,26.18
-12.15,15.82,19.24
-11.69,15.82,10.55
-13.14,15.83,12.96
-11.35,15.84,9.55
-12.73,15.84,32.08
-15.58,15.85,12.28
-12.73,15.86,20.28
-11.2,15.86,38.31
-13.3,15.87,13.96
-12.21,15.89,6.47
-12.82,15.89,7.42
-11.92,15.89,22.17
-11.75,15.9,15.74
-11.77,15.91,5.97
-11.78,15.92,12.85
-10.57,15.93,17.08
-12.1,15.94,18.58
-9.49,15.94,15.48
-11.93,15.95,21.77
-12.16,15.96,55.3
-11.53,15.96,8.05
-14.51,15.97,16.01
-11.99,15.98,20.92
-13.31,16.01,23.91
-11.64,16.01,10.1
-11.67,16.01,17.19
-13.96,16.03,13.65
-11.17,16.03,10.32
-10.59,16.04,34.74
-11.1,16.05,21.56
-13.28,16.05,19.94
-12.54,16.06,7.14
-15.22,16.07,35.11
-15.19,16.09,9.13
-12.18,16.09,12.66
-12.29,16.1,9.67
-11.27,16.11,15.81
-10.93,16.11,10.24
-13.44,16.11,20.11
-10.71,16.11,18.21
-11.94,16.12,12.38
-10.22,16.13,6.21
-11.88,16.13,4.08
-14.48,16.13,7.35
-12.27,16.13,19.43
-10.15,16.15,3.71
-13.16,16.15,5.35
-10.85,16.2,9.49
-11.22,16.2,10.61
-14.95,16.2,9.67
-11.31,16.21,13.38
-9.6,16.22,18.81
-14.91,16.22,10.13
-11.27,16.23,14.16
-12.38,16.24,25.71
-12.54,16.24,13.99
-12.57,16.25,10.85
-12.58,16.27,6.95
-11.38,16.27,23.94
-12.5,16.27,10.06
-12.59,16.28,8.29
-12.57,16.3,10.73
-12.66,16.3,28.6
-13.01,16.32,8.25
-11.41,16.32,13.26
-12.63,16.33,59.99
-9.99,16.36,10.41
-11.25,16.39,10.58
-13.06,16.39,9.49
-10.78,16.42,19.49
-12.67,16.44,7.09
-12.68,16.44,8.75
-12.54,16.45,11.12
-12.91,16.45,26.29
-11.97,16.45,29.87
-13.1,16.46,8.26
-12.58,16.52,4.69
-13.84,16.54,9.01
-10.85,16.56,4.8
-11.65,16.59,38.31
-13.33,16.6,6.19
-13.3,16.6,12.41
-11.64,16.6,19.24
-12.62,16.6,27.47
-13.61,16.61,7.43
-13.14,16.61,11.32
-11.56,16.62,28.24
-11.15,16.62,10.79
-11.24,16.63,11.83
-11.55,16.64,19.65
-11.57,16.64,35.06
-12.55,16.68,5.81
-12.41,16.68,26.76
-13.61,16.71,6.53
-11.49,16.72,13.87
-10.02,16.73,19.46
-13.05,16.76,5.67
-13.18,16.76,3.38
-13.9,16.78,12.02
-12.24,16.81,6.89
-11.76,16.81,12.63
-10.09,16.83,8.55
-10.91,16.9,8.51
-13.6,16.91,5.59
-13.14,16.93,5.42
-9.73,16.94,6.77
-10.92,16.96,12.58
-10.28,17.01,2.34
-9.41,17.06,21.28
-12.76,17.09,8.76
-11.1,17.1,4.73
-9.89,17.13,21.21
-12.48,17.14,13.73
-12.32,17.14,10.15
-10.47,17.15,12.72
-12.23,17.15,16.8
-13.78,17.16,6.19
-13.98,17.19,11.0
-10.53,17.21,6.03
-10.39,17.23,12.57
-13.83,17.24,5.07
-11.08,17.26,17.35
-10.59,17.26,3.32
-9.78,17.28,16.23
-9.87,17.29,11.65
-12.97,17.3,13.45
-13.04,17.34,7.57
-11.29,17.37,7.23
-10.17,17.37,18.84
-10.76,17.44,15.39
-10.63,17.45,11.44
-14.64,17.47,11.86
-12.69,17.51,19.9
-12.01,17.52,12.82
-12.63,17.54,12.42
-11.93,17.56,2.48
-12.46,17.57,4.81
-10.95,17.57,6.29
-14.19,17.57,10.51
-11.77,17.58,12.02
-10.08,17.58,17.89
-13.26,17.59,3.48
-11.33,17.59,10.01
-11.49,17.62,10.09
-12.23,17.62,9.95
-10.01,17.63,32.61
-10.02,17.63,34.33
-12.69,17.64,19.99
-12.23,17.76,10.12
-11.16,17.8,13.16
-10.12,17.86,11.77
-11.04,17.89,8.09
-11.0,17.97,19.0
-11.99,18.01,16.04
-12.18,18.03,12.23
-12.78,18.06,12.16
-12.15,18.07,10.35
-11.46,18.12,9.74
-10.82,18.12,21.23
-10.94,18.16,59.98
-11.38,18.16,20.75
-12.12,18.25,8.77
-11.33,18.28,16.61
-12.16,18.29,13.56
-12.09,18.41,18.26
-11.72,18.42,7.03
-13.36,19.02,5.12
-11.8,19.08,10.85
-9.5,19.19,20.36
-11.72,19.85,24.11
-11.81,20.46,29.04
-9.66,20.52,19.54
-15.09,14.27,60.33
-15.08,14.29,94.44
-16.43,14.38,52.21
-16.43,14.67,21.69
-16.5,14.85,12.93
-16.74,14.88,26.5
-16.29,15.02,14.32
-15.0,15.2,11.91
-15.39,15.24,13.86
-15.32,15.27,11.52
-16.35,15.29,41.7
-16.51,15.76,46.31
-16.27,15.78,31.49
-16.33,15.8,40.03
-16.39,15.8,43.37
-16.84,15.86,85.21
-16.15,15.91,9.84
-16.67,15.99,31.92
-16.58,16.2,48.36
-17.17,16.22,22.06
-16.46,16.47,19.63
-16.39,16.6,13.38
-16.3,16.77,11.89
-17.6,20.75,19.53
-17.76,21.32,7.07
-14.25,21.4,14.2
-18.08,22.67,29.24
-18.08,22.71,25.76
-19.12,23.99,38.7
-19.02,23.99,49.72
-19.02,24.0,69.9
-18.9,24.01,21.7
-19.17,24.01,21.99
-19.17,24.02,28.31
-18.65,24.07,22.19
-18.87,24.08,33.83
-18.69,24.11,23.93
-18.57,24.12,48.94
-18.48,24.16,12.15
-18.6,24.16,34.17
-18.73,24.17,32.36
-19.04,24.19,33.92
-18.43,24.2,28.7
-19.07,24.21,54.47
-18.65,24.21,23.68
-19.02,24.22,149.28
-18.4,24.24,24.06
-18.37,24.26,13.86
-18.7,24.36,32.38
-18.72,24.37,48.0
-18.58,24.39,24.99
-18.19,24.41,15.46
-18.2,24.43,11.98
-18.15,24.48,10.38
-18.65,24.9,12.5
-18.39,24.91,11.02
-18.54,24.92,56.73
-18.43,24.92,13.87
-17.83,24.93,22.91
-17.92,24.93,8.48
-18.29,25.0,34.22
-18.35,25.01,30.33
-18.34,25.01,8.54
-18.87,25.07,28.09
-18.11,25.08,12.31
-18.85,25.08,11.21
-18.83,25.1,9.59
-18.05,25.12,13.27
-18.85,25.12,13.73
-18.03,25.14,18.82
-18.18,25.15,6.05
-18.83,25.15,36.8
-18.18,25.15,51.88
-18.18,25.16,39.4
-18.8,25.16,11.08
-18.2,25.17,31.43
-18.2,25.17,104.5
-18.78,25.19,12.75
-18.78,25.2,16.91
-18.18,25.21,61.71
-18.27,25.21,97.39
-18.2,25.21,27.49
-18.18,25.21,14.99
-18.17,25.26,27.17
-18.19,25.27,34.78
-18.25,25.28,38.26
-18.18,25.28,14.83
-18.07,25.29,8.91
-18.54,25.29,11.93
-18.42,25.29,20.92
-18.17,25.29,19.13
-18.17,25.29,22.07
-18.32,25.29,94.1
-18.42,25.29,14.16
-18.42,25.29,29.93
-18.18,25.3,6.97
-18.14,25.3,24.43
-18.73,25.3,19.43
-18.15,25.3,7.42
-18.15,25.3,1.45
-18.44,25.3,41.75
-18.57,25.32,22.15
-18.45,25.32,13.73
-18.44,25.32,74.19
-18.32,25.33,54.74
-18.59,25.33,13.35
-18.25,25.34,64.99
-18.13,25.34,9.96
-18.13,25.34,30.99
-18.12,25.34,55.84
-18.16,25.34,53.17
-18.28,25.34,56.29
-18.19,25.35,24.17
-18.18,25.35,38.95
-18.2,25.35,19.74
-18.18,25.35,44.08
-18.15,25.35,17.3
-18.42,25.35,10.74
-18.43,25.36,39.9
-18.42,25.36,27.9
-18.43,25.36,17.35
-18.15,25.36,14.3
-18.64,25.37,9.94
-18.42,25.38,14.24
-18.42,25.38,16.19
-18.43,25.38,10.52
-18.66,25.38,11.82
-18.16,25.39,18.3
-18.37,25.41,33.83
-18.34,25.41,46.6
-18.35,25.41,14.21
-18.33,25.41,59.23
-18.19,25.42,8.43
-18.27,25.44,46.93
-18.75,25.46,9.64
-18.61,25.46,10.6
-18.34,25.46,47.1
-18.34,25.46,18.75
-18.36,25.46,14.06
-18.37,25.47,21.98
-18.6,25.48,39.6
-18.6,25.48,39.6
-18.59,25.48,42.26
-18.46,25.57,91.89
-18.48,25.6,47.85
-18.75,25.6,9.02
-18.83,25.6,33.76
-18.73,25.6,26.0
-18.71,25.61,20.32
-18.51,25.61,11.79
-18.62,25.63,22.36
-18.62,25.63,13.3
-18.62,25.63,18.41
-18.56,25.63,58.81
-18.61,25.63,52.95
-18.82,25.67,11.21
-18.6,25.67,75.02
-18.8,25.72,23.46
-18.77,25.76,37.45
-18.68,25.79,42.13
-18.68,25.79,16.7
-17.46,17.53,68.73
-17.47,17.76,33.0
-18.05,20.89,19.08
-17.96,21.07,29.02
-17.97,21.26,96.82
-18.02,21.36,63.9
-16.35,23.27,11.36
-15.47,23.29,39.23
-15.47,23.29,68.8
-16.61,23.48,26.77
-17.16,24.05,18.22
-11.4,24.27,16.88
-17.47,24.32,19.14
-17.47,24.32,49.86
-17.48,24.34,18.46
-17.48,24.34,27.08
-17.48,24.34,53.88
-17.48,24.34,96.35
-17.48,24.34,41.5
-17.48,24.34,23.7
-17.48,24.34,31.79
-17.48,24.34,28.76
-17.48,24.34,64.03
-17.48,24.34,37.38
-17.48,24.34,40.68
-13.5,14.6,70.26
-13.51,14.61,30.32
-13.52,14.61,16.72
-13.48,14.62,53.97
-13.48,14.62,44.8
-13.46,14.62,66.04
-13.53,14.63,111.6
-13.53,14.63,109.09
-13.52,14.64,56.19
-13.53,14.64,418.26
-13.55,14.66,45.67
-13.54,14.66,44.16
-13.56,14.67,20.69
-13.59,14.67,25.71
-13.41,14.78,60.91
-11.3,14.81,3.6
-11.32,14.86,12.84
-11.9,14.87,46.45
-11.69,14.89,43.2
-11.95,14.89,41.2
-11.74,14.91,104.72
-12.35,14.94,21.82
-12.34,14.98,7.81
-11.99,14.98,40.88
-12.99,14.98,20.61
-12.94,15.04,78.27
-11.97,15.04,26.34
-13.22,15.06,29.76
-13.21,15.06,16.67
-13.2,15.08,15.21
-11.93,15.09,4.96
-12.2,15.09,16.67
-12.24,15.1,8.84
-12.42,15.11,46.16
-12.26,15.11,11.0
-12.73,15.13,19.7
-12.72,15.15,14.56
-11.81,15.16,16.5
-12.33,15.17,17.99
-11.85,15.19,22.4
-10.63,15.28,19.07
-12.44,15.31,19.6
-11.11,15.31,5.94
-10.66,15.35,23.31
-13.19,15.36,14.55
-13.06,15.38,9.65
-12.85,15.4,22.55
-12.83,15.43,27.07
-12.38,15.44,16.56
-12.58,15.47,13.06
-13.13,15.47,19.88
-12.62,15.48,19.32
-12.48,15.48,8.18
-12.66,15.49,19.68
-12.86,15.57,20.77
-12.89,15.57,45.88
-13.01,15.72,19.55
-12.68,16.01,17.89
-12.72,16.07,17.53
-15.26,18.0,8.55
-14.73,18.42,6.22
-15.31,19.39,5.06
-16.33,20.32,7.05
-13.76,32.81,21.02
-12.58,33.73,73.24
-12.8,33.76,27.16
-13.26,33.77,65.02
-12.61,33.77,18.06
-12.43,33.79,30.01
-13.31,33.81,77.39
-13.69,33.84,184.28
-12.97,33.84,17.45
-13.73,33.86,118.65
-13.66,33.87,19.58
-13.1,33.89,193.2
-14.02,33.9,108.47
-13.71,33.9,85.17
-13.23,33.9,56.14
-12.49,33.9,12.4
-13.62,33.93,146.84
-13.58,33.93,16.54
-13.49,33.93,130.1
-13.46,33.94,89.57
-13.4,33.94,115.3
-13.7,33.98,184.99
-13.29,33.98,62.97
-13.57,34.03,61.04
-13.48,34.05,196.87
-13.73,34.06,68.3
-13.61,34.08,116.22
-13.99,34.09,96.31
-12.55,34.09,104.45
-14.05,34.1,81.23
-13.73,34.15,248.94
-13.84,34.17,25.68
-14.14,34.19,97.09
-14.32,34.24,8.17
-13.67,34.25,47.27
-13.68,34.26,62.59
-14.26,34.26,4.82
-13.98,34.31,137.86
-13.95,34.33,64.79
-13.94,34.33,35.49
-13.94,34.33,17.75
-15.79,34.35,42.47
-14.39,34.39,26.54
-15.76,34.42,27.44
-15.68,34.42,24.85
-15.66,34.43,39.1
-15.8,34.44,20.77
-15.48,34.49,16.49
-15.58,34.51,8.34
-15.65,34.52,10.19
-14.43,34.53,27.8
-14.42,34.55,34.18
-15.34,34.56,47.06
-16.02,34.57,33.24
-15.34,34.58,20.54
-15.32,34.58,37.6
-15.63,34.59,15.41
-15.43,34.6,41.68
-15.3,34.6,16.69
-15.45,34.63,16.8
-15.41,34.63,5.07
-15.63,34.64,15.85
-15.4,34.64,4.5
-15.39,34.64,2.99
-15.32,34.64,14.73
-15.27,34.64,62.87
-15.45,34.65,24.74
-15.34,34.65,10.63
-15.27,34.65,21.93
-15.27,34.66,26.62
-15.49,34.67,27.34
-15.35,34.67,6.92
-15.33,34.67,57.63
-15.29,34.67,48.06
-15.26,34.67,40.7
-15.59,34.68,46.55
-15.32,34.68,3.75
-15.3,34.68,17.58
-15.38,34.69,6.84
-15.31,34.69,26.77
-15.6,34.7,51.8
-15.59,34.7,78.3
-15.63,34.71,41.28
-15.6,34.71,13.53
-15.57,34.71,34.74
-15.35,34.71,6.24
-15.33,34.71,8.93
-15.58,34.72,36.95
-15.56,34.73,30.16
-15.56,34.74,35.59
-15.51,34.76,58.21
-15.51,34.77,55.41
-15.33,34.77,36.56
-15.52,34.82,62.69
-15.5,34.82,9.4
-15.44,34.83,5.0
-15.43,34.83,48.15
-13.68,34.88,36.48
-13.73,34.9,17.9
-15.59,34.91,13.83
-13.68,34.92,11.5
-14.96,34.93,53.29
-14.92,34.93,57.65
-14.95,34.95,34.83
-14.22,34.95,54.47
-15.66,34.96,73.26
-15.57,34.96,53.63
-16.13,34.97,29.5
-16.05,34.98,52.9
-15.42,35.01,57.68
-15.93,35.02,23.1
-15.54,35.02,36.05
-15.07,35.02,23.22
-14.52,35.02,28.81
-15.85,35.03,15.67
-15.5,35.03,34.77
-14.47,35.03,43.78
-14.89,35.04,27.44
-14.56,35.04,22.63
-14.35,35.04,43.97
-13.66,35.04,70.71
-15.63,35.05,67.77
-16.08,35.06,23.63
-17.03,35.07,35.0
-15.92,35.07,22.01
-15.61,35.07,38.04
-15.12,35.07,22.08
-15.02,35.07,64.79
-14.91,35.07,24.73
-15.1,35.08,38.83
-15.07,35.08,70.81
-14.57,35.08,41.97
-16.17,35.09,42.46
-15.71,35.09,38.77
-15.14,35.09,44.58
-14.7,35.09,47.57
-15.67,35.1,20.75
-17.09,35.11,84.87
-16.03,35.11,19.2
-15.04,35.11,41.48
-15.54,35.12,45.48
-14.59,35.12,25.36
-16.21,35.13,109.74
-14.82,35.13,11.29
-15.93,35.14,8.89
-15.61,35.14,29.81
-14.88,35.14,85.72
-14.46,35.14,30.73
-17.11,35.15,96.42
-15.93,35.15,21.69
-15.72,35.15,25.52
-16.18,35.16,49.59
-15.51,35.16,17.95
-15.21,35.16,35.49
-14.77,35.16,89.42
-17.08,35.17,42.31
-16.97,35.17,45.04
-15.24,35.17,50.86
-16.92,35.18,5.0
-16.24,35.18,44.25
-15.74,35.18,11.89
-15.55,35.18,12.89
-15.53,35.18,43.03
-15.53,35.18,16.61
-16.41,35.19,16.53
-15.94,35.19,40.55
-15.38,35.19,94.5
-16.88,35.21,25.14
-15.56,35.22,26.18
-15.33,35.22,16.88
-16.45,35.23,48.93
-15.86,35.23,64.88
-15.14,35.23,44.12
-16.75,35.24,65.52
-16.32,35.24,35.62
-16.14,35.24,17.71
-15.49,35.24,51.04
-13.91,35.24,49.03
-16.39,35.25,21.91
-16.09,35.25,118.84
-15.65,35.25,18.31
-15.37,35.25,21.48
-15.96,35.26,49.47
-15.77,35.26,11.18
-15.51,35.26,52.74
-13.92,35.26,36.83
-15.72,35.27,23.68
-15.17,35.27,17.27
-14.1,35.27,38.87
-16.18,35.28,37.74
-15.43,35.29,46.86
-14.07,35.3,32.74
-14.45,35.32,18.17
-15.99,35.33,17.22
-15.62,35.34,55.3
-16.11,35.35,18.65
-15.29,35.35,38.31
-14.42,35.36,12.06
-15.19,35.38,17.49
-15.13,35.38,16.39
-15.09,35.38,15.45
-14.52,35.38,49.71
-15.99,35.39,38.77
-14.43,35.39,14.82
-14.07,35.39,23.03
-15.19,35.4,7.52
-14.33,35.4,38.38
-14.23,35.4,49.46
-15.39,35.41,12.0
-15.85,35.42,12.17
-15.15,35.42,81.92
-14.7,35.42,104.46
-15.99,35.43,80.52
-15.24,35.43,8.71
-14.48,35.44,102.61
-14.41,35.44,13.56
-15.22,35.45,40.43
-15.07,35.45,58.37
-14.9,35.45,53.29
-15.39,35.46,8.46
-14.87,35.46,36.65
-16.08,35.47,43.06
-14.83,35.47,35.96
-14.54,35.47,44.03
-14.29,35.47,19.08
-15.65,35.48,19.56
-15.51,35.48,24.22
-14.94,35.48,38.29
-14.29,35.48,16.71
-14.86,35.49,13.92
-15.94,35.5,15.71
-14.71,35.5,56.41
-15.4,35.51,17.16
-14.8,35.51,66.77
-14.93,35.52,19.37
-14.96,35.53,9.43
-14.82,35.53,64.92
-14.78,35.54,25.8
-15.73,35.55,40.96
-14.69,35.56,23.74
-14.53,35.56,38.94
-14.41,35.56,8.86
-14.92,35.57,20.85
-14.99,35.59,20.6
-14.53,35.59,24.97
-14.44,35.59,72.16
-14.75,35.61,12.11
-14.49,35.61,24.07
-16.07,35.62,16.12
-14.68,35.62,27.37
-14.87,35.63,33.0
-14.44,35.63,38.19
-15.8,35.65,48.93
-15.69,35.65,46.99
-14.94,35.65,11.65
-14.59,35.65,55.91
-14.91,35.66,50.17
-16.03,35.68,21.37
-14.79,35.68,50.06
-14.51,35.68,30.88
-15.72,35.69,14.91
-14.76,35.7,5.43
-14.77,35.73,14.24
-14.92,35.74,17.38
-14.73,35.76,12.17
-15.58,35.78,13.65
-15.88,35.8,11.25
-15.63,35.8,15.97
-14.94,35.8,38.47
-15.74,35.81,25.01
-14.61,35.81,19.32
-14.66,35.85,28.31
-14.67,35.86,31.28
-19.32,33.22,21.1
-19.33,33.22,26.42
-19.32,33.23,24.9
-19.32,33.23,21.07
-19.32,33.23,11.53
-19.31,33.23,37.2
-19.32,33.23,26.55
-19.32,33.23,19.26
-19.32,33.24,10.4
-19.32,33.25,5.1
-19.17,33.4,26.79
-19.56,33.87,15.14
-22.17,34.12,40.25
-21.93,34.13,15.22
-22.05,34.13,25.24
-21.89,34.18,41.5
-21.89,34.18,17.94
-21.89,34.18,19.91
-22.07,34.23,13.99
-22.06,34.23,17.84
-12.96,35.32,33.86
-12.92,35.38,19.33
-12.92,35.39,25.52
-12.94,35.4,21.71
-12.94,35.4,15.47
-16.81,36.77,43.73
-16.91,36.78,16.82
-16.91,36.78,21.85
-16.87,36.78,45.17
-16.92,36.78,31.24
-16.87,36.79,35.31
-16.86,36.82,18.31
